original_text,from,original_label,split_text
我饿了,故意岔开话题,109,我 饿 了
我给病人看病呢，你要不要也看一下？,故意岔开话题,109,我 给 病人 看病 呢   你 要 不要 也 看 一下 ？
我妈妈来了,故意岔开话题,109,我 妈妈 来 了
下班后去健身吧,故意岔开话题,109,下班 后 去 健身 吧
先来一首五环之歌吧,故意岔开话题,109,先 来 一首五 环之歌 吧
心情不错,故意岔开话题,109,心情 不错
延啥子也？听不清？你再说一遍,故意岔开话题,109,延 啥子 也 ？ 听不清 ？ 你 再说 一遍
一边玩泥巴去！,故意岔开话题,109,一边 玩 泥巴 去 ！
最近球赛还有点好看，买彩票没？,故意岔开话题,109,最近 球赛 还 有点 好看   买 彩票 没 ？
卖保险,故意岔开话题,109,卖 保险
你耍朋友没,故意岔开话题,109,你 耍 朋友 没
你想多了,故意岔开话题,109,你 想 多 了
你有老婆吗？,故意岔开话题,109,你 有 老婆 吗 ？
你小孩几岁？,故意岔开话题,109,你 小孩 几岁 ？
坐牢了,故意岔开话题,109,坐牢 了
坐牢了,故意岔开话题,109,坐牢 了
坐牢才出来,故意岔开话题,109,坐牢 才 出来
最近天天下雨吗,故意岔开话题,109,最近 天天 下雨 吗
最近他有没有和你联系啊,故意岔开话题,109,最近 他 有没有 和 你 联系 啊
最近生意好吗,故意岔开话题,109,最近 生意 好 吗
装傻就挂断,故意岔开话题,109,装傻 就 挂断
真凉快,故意岔开话题,109,真 凉快
这人怎么了,故意岔开话题,109,这 人 怎么 了
这人是干什么的,故意岔开话题,109,这人 是 干什么 的
这里有饭要吃吗,故意岔开话题,109,这里 有饭 要 吃 吗
这里的风景真好,故意岔开话题,109,这里 的 风景 真 好
长头发短头发？,故意岔开话题,109,长 头发 短 头发 ？
早点回家,故意岔开话题,109,早点 回家
又下大雨了,故意岔开话题,109,又 下 大雨 了
有人喊我,故意岔开话题,109,有人 喊 我
有答案,故意岔开话题,109,有 答案
要不我们聊聊别的,故意岔开话题,109,要 不 我们 聊聊 别的
杨颖，咋是你呢？,故意岔开话题,109,杨颖   咋 是 你 呢 ？
阳光好好,故意岔开话题,109,阳光 好好
小丽，咋是你呢？,故意岔开话题,109,小丽   咋 是 你 呢 ？
小姐姐你吃过没,故意岔开话题,109,小姐姐 你 吃 过 没
小姐姐不要害羞吗,故意岔开话题,109,小姐姐 不要 害羞 吗
嘻嘻,故意岔开话题,109,嘻嘻
我怎么说。,故意岔开话题,109,我 怎么 说 。
我贼帅,故意岔开话题,109,我贼帅
我心情不好,故意岔开话题,109,我 心情 不好
我现在心情不好,故意岔开话题,109,我 现在 心情 不好
我帅的不要不要的,故意岔开话题,109,我帅 的 不要 不要 的
我是最帅的,故意岔开话题,109,我 是 最帅 的
我是喜欢你,故意岔开话题,109,我 是 喜欢 你
我是天下无敌超级无敌非常帅,故意岔开话题,109,我 是 天下无敌 超级 无敌 非常 帅
我是天下第一帅,故意岔开话题,109,我 是 天下第一 帅
我是大帅哥,故意岔开话题,109,我 是 大 帅哥
我骗你什么,故意岔开话题,109,我 骗 你 什么
我老帅了,故意岔开话题,109,我 老帅 了
我好帅,故意岔开话题,109,我 好帅
我好man啊,故意岔开话题,109,我 好 man 啊
我刚买的,故意岔开话题,109,我刚 买 的
我吃过午饭了,故意岔开话题,109,我 吃 过 午饭 了
我吃饭了，你自言自语吧,故意岔开话题,109,我 吃饭 了   你 自言自语 吧
我不要买什么产品,故意岔开话题,109,我 不要 买 什么 产品
我不买房,故意岔开话题,109,我 不 买房
我不开心,故意岔开话题,109,我 不 开心
哇哇那件衣服好好看,故意岔开话题,109,哇哇 那 件 衣服 好好看
天上下雨了,故意岔开话题,109,天上 下雨 了
天气真好,故意岔开话题,109,天气 真 好
天气怎样啊,故意岔开话题,109,天气 怎样 啊
天气怎样,故意岔开话题,109,天气 怎样
天气怎么样啊,故意岔开话题,109,天气 怎么样 啊
天气怎么样,故意岔开话题,109,天气 怎么样
天气我怎样,故意岔开话题,109,天气 我 怎样
天气如何啊？,故意岔开话题,109,天气 如何 啊 ？
天气很好呀,故意岔开话题,109,天气 很 好 呀
天气很好,故意岔开话题,109,天气 很 好
天气好,故意岔开话题,109,天气 好
天气不错,故意岔开话题,109,天气 不错
天气,故意岔开话题,109,天气
提债挂,故意岔开话题,109,提债 挂
提现,故意岔开话题,109,提现
提名挂！,故意岔开话题,109,提名 挂 ！
提名挂,故意岔开话题,109,提名 挂
太阳太大了,故意岔开话题,109,太阳 太大 了
太阳好大啊,故意岔开话题,109,太阳 好大 啊
随缘,故意岔开话题,109,随缘
失踪了,故意岔开话题,109,失踪 了
什么样,故意岔开话题,109,什么样
什么颜色的衣服,故意岔开话题,109,什么 颜色 的 衣服
什么时候没有联系啊,故意岔开话题,109,什么 时候 没有 联系 啊
深井冰,故意岔开话题,109,深井 冰
上面有答案,故意岔开话题,109,上面 有 答案
上方有答案,故意岔开话题,109,上方 有 答案
上方有,故意岔开话题,109,上方 有
上方第三题答案,故意岔开话题,109,上方 第三 题 答案
人太多了,故意岔开话题,109,人太多 了
人事会给你解释,故意岔开话题,109,人事 会 给 你 解释
人品不好,故意岔开话题,109,人品 不好
前面那条狗好可爱,故意岔开话题,109,前面 那条 狗 好 可爱
你有男朋友不,故意岔开话题,109,你 有 男朋友 不
你一月挣多少,故意岔开话题,109,你 一月 挣 多少
你一小时挣多少,故意岔开话题,109,你 一 小时 挣 多少
你一小时接待多少客人？,故意岔开话题,109,你 一 小时 接待 多少 客人 ？
你一天挣多少,故意岔开话题,109,你 一天 挣 多少
你喜不喜欢我,故意岔开话题,109,你 喜不喜欢 我
你说啥？？我不办贷款,故意岔开话题,109,你 说 啥 ？ ？ 我 不办 贷款
你是，今天天气么,故意岔开话题,109,你 是     天气 么
你声音挺好听的,故意岔开话题,109,你 声音 挺 好听 的
你声音好好听,故意岔开话题,109,你 声音 好好 听
你生活咋样？,故意岔开话题,109,你 生活 咋样 ？
你上班累不,故意岔开话题,109,你 上班 累 不
你去看电影了吗,故意岔开话题,109,你 去 看 电影 了 吗
你去超市吗,故意岔开话题,109,你 去 超市 吗
你们是同事吧,故意岔开话题,109,你们 是 同事 吧
你们是啥关系,故意岔开话题,109,你们 是 啥 关系
你们能拿多少钱工资啊,故意岔开话题,109,你们 能 拿 多少 钱 工资 啊
你们吃饭了吗,故意岔开话题,109,你们 吃饭 了 吗
你妹妹咋样？,故意岔开话题,109,你 妹妹 咋样 ？
你吗关系很好吧,故意岔开话题,109,你 吗 关系 很 好 吧
你妈妈咋样？,故意岔开话题,109,你 妈妈 咋样 ？
你累不累呀,故意岔开话题,109,你 累不累 呀
你老婆咋样？,故意岔开话题,109,你 老婆 咋样 ？
你困不困,故意岔开话题,109,你 困不困
你看我咋样,故意岔开话题,109,你 看 我 咋样
你今天上边没,故意岔开话题,109,你   上边 没
你急啥啊,故意岔开话题,109,你 急 啥 啊
你回家了吗,故意岔开话题,109,你 回家 了 吗
你后天处理吗,故意岔开话题,109,你   处理 吗
你好吗？,故意岔开话题,109,你好 吗 ？
你好可爱,故意岔开话题,109,你好 可爱
你好,故意岔开话题,109,你好
你还没下班,故意岔开话题,109,你 还 没 下班
你工作咋样？,故意岔开话题,109,你 工作 咋样 ？
你给我好处我就告诉你,故意岔开话题,109,你 给 我 好处 我 就 告诉 你
你发工资了没有,故意岔开话题,109,你 发工资 了 没有
你大舅咋样？,故意岔开话题,109,你 大舅 咋样 ？
你大舅妈咋样？,故意岔开话题,109,你 大舅妈 咋样 ？
你打错了,故意岔开话题,109,你 打错 了
你吃爽了吗,故意岔开话题,109,你 吃 爽 了 吗
你吃了没,故意岔开话题,109,你 吃 了 没
你吃了吗,故意岔开话题,109,你 吃 了 吗
你吃嗨了吗,故意岔开话题,109,你 吃 嗨 了 吗
你吃够了吗,故意岔开话题,109,你 吃 够 了 吗
你吃饭没有,故意岔开话题,109,你 吃饭 没有
你吃饭了没,故意岔开话题,109,你 吃饭 了 没
你吃饭了么,故意岔开话题,109,你 吃饭 了 么
你吃饭了吗；w,故意岔开话题,109,你 吃饭 了 吗 ； w
你吃饭了吗,故意岔开话题,109,你 吃饭 了 吗
你吃东西了吗,故意岔开话题,109,你 吃 东西 了 吗
你吃的多吗,故意岔开话题,109,你 吃 的 多 吗
你吃大了吗,故意岔开话题,109,你 吃 大 了 吗
你吃臭臭了吗,故意岔开话题,109,你 吃 臭臭 了 吗
你吃粑粑了吗,故意岔开话题,109,你 吃 粑 粑 了 吗
你吃**了吗,故意岔开话题,109,你 吃     了 吗
你吵到我睡觉了,故意岔开话题,109,你 吵 到 我 睡觉 了
你被逮捕了,故意岔开话题,109,你 被 逮捕 了
你帮我带一句话给他,故意岔开话题,109,你 帮 我 带 一句 话 给 他
你爸爸咋样啦？,故意岔开话题,109,你 爸爸 咋样 啦 ？
能用的钱有多少,故意岔开话题,109,能用 的 钱 有 多少
能不能换个女的来,故意岔开话题,109,能 不能 换个 女 的 来
摩托,故意岔开话题,109,摩托
明天天气很好,故意岔开话题,109,  天气 很 好
明白,故意岔开话题,109,明白
没到位,故意岔开话题,109,没 到位
刘德发,故意岔开话题,109,刘德发
领导来了,故意岔开话题,109,领导 来 了
莉莉，咋是你呢？,故意岔开话题,109,莉莉   咋 是 你 呢 ？
丽丽，咋是你呢？,故意岔开话题,109,丽丽   咋 是 你 呢 ？
了解,故意岔开话题,109,了解
拉黑,故意岔开话题,109,拉黑
快涨工资,故意岔开话题,109,快 涨工资
快结束了,故意岔开话题,109,快 结束 了
看不到,故意岔开话题,109,看不到
开玩笑,故意岔开话题,109,开玩笑
开车了不知道,故意岔开话题,109,开车 了 不 知道
进传销了,故意岔开话题,109,进 传销 了
今天有点热,故意岔开话题,109,  有点 热
今天有点冷,故意岔开话题,109,  有点 冷
今天下雨了,故意岔开话题,109,  下雨 了
今天我很帅,故意岔开话题,109,  我 很帅
今天我还不了,故意岔开话题,109,  我 还 不了
今天外面居然下雨了,故意岔开话题,109,  外面 居然 下雨 了
今天天气真好,故意岔开话题,109,  天气 真 好
今天天气挺好,故意岔开话题,109,  天气 挺 好
今天天气很好,故意岔开话题,109,  天气 很 好
今天天气好爽哈哈,故意岔开话题,109,  天气 好爽 哈哈
今天天气好爽啊真的,故意岔开话题,109,  天气 好爽 啊 真的
今天天气好爽啊哈哈哈,故意岔开话题,109,  天气 好爽 啊 哈哈哈
今天天气好爽啊,故意岔开话题,109,  天气 好爽 啊
今天天气好爽,故意岔开话题,109,  天气 好爽
今天天气好好,故意岔开话题,109,  天气 好好
今天天气好的很,故意岔开话题,109,  天气 好 的 很
今天天气好差,故意岔开话题,109,  天气 好差
今天天气好棒,故意岔开话题,109,  天气 好棒
今天天气好安逸,故意岔开话题,109,  天气 好 安逸
今天天气好啊,故意岔开话题,109,  天气 好 啊
今天天气好,故意岔开话题,109,  天气 好
今天天气不好不想说话,故意岔开话题,109,  天气 不好 不想 说话
今天天气不错啊,故意岔开话题,109,  天气 不错 啊
今天天气不错,故意岔开话题,109,  天气 不错
今天天不错,故意岔开话题,109,  天 不错
今天是几号,故意岔开话题,109,  是 几号
今天热不热呀,故意岔开话题,109,  热不热 呀
今天几号啊,故意岔开话题,109,  几号 啊
今天风太大了,故意岔开话题,109,  风太大 了
今天出太阳了,故意岔开话题,109,  出 太阳 了
假的,故意岔开话题,109,假 的
家哪里的啊,故意岔开话题,109,家 哪里 的 啊
家里人可以还吧,故意岔开话题,109,家里人 可以 还 吧
记得吃饭,故意岔开话题,109,记得 吃饭
后天天气很好,故意岔开话题,109,  天气 很 好
嘿嘿,故意岔开话题,109,嘿嘿
呵呵呵呵,故意岔开话题,109,呵呵 呵呵
呵呵,故意岔开话题,109,呵呵
还有谁比我帅,故意岔开话题,109,还有 谁 比 我帅
还要什么自行车,故意岔开话题,109,还要 什么 自行车
哈哈哈哈哈你们真搞笑,故意岔开话题,109,哈哈哈 哈哈 你们 真 搞笑
哈哈哈,故意岔开话题,109,哈哈哈
哈哈,故意岔开话题,109,哈哈
刚吃过,故意岔开话题,109,刚 吃 过
多摆一盘？,故意岔开话题,109,多 摆 一盘 ？
赌博,故意岔开话题,109,赌博
地震了,故意岔开话题,109,地震 了
大家联系,故意岔开话题,109,大家 联系
大后天天气很好,故意岔开话题,109,  天气 很 好
大概吧,故意岔开话题,109,大概 吧
大概,故意岔开话题,109,大概
大大后天天气很好,故意岔开话题,109,大   天气 很 好
大大大后天天气很好,故意岔开话题,109,大大   天气 很 好
大大大大后天天气很好,故意岔开话题,109,大大 大   天气 很 好
打雷了,故意岔开话题,109,打雷 了
答非所问,故意岔开话题,109,答非所问
答对有奖励,故意岔开话题,109,答对 有 奖励
答案跟问题三一样的,故意岔开话题,109,答案 跟 问题 三 一样 的
吃了吗,故意岔开话题,109,吃 了 吗
吃了,故意岔开话题,109,吃 了
吃饭了没,故意岔开话题,109,吃饭 了 没
成都欢迎您,故意岔开话题,109,成都 欢迎您
唱歌,故意岔开话题,109,唱歌
查户口的啊,故意岔开话题,109,查户口 的 啊
不要急,故意岔开话题,109,不要 急
不要和你沟通,故意岔开话题,109,不要 和 你 沟通
不是本人，有病小医生,故意岔开话题,109,不是 本人   有病 小 医生
不认识填你名字电话,故意岔开话题,109,不 认识 填 你 名字 电话
不认识填你公司电话,故意岔开话题,109,不 认识 填 你 公司 电话
唉你好,故意岔开话题,109,唉 你好
哎呦前面有条狗,故意岔开话题,109,哎 呦 前面 有条 狗
啊啊啊我好冷,故意岔开话题,109,啊啊啊 我 好 冷
啊，五环，你比四环多一环,故意岔开话题,109,啊   五环   你 比 四环 多一环
啊，五环，你比六环少一环,故意岔开话题,109,啊   五环   你 比六环少 一环
XIEXIENI,故意岔开话题,109,XIEXIENI
·天气不错,故意岔开话题,109,  天气 不错
这江山万里又何惧万里,故意岔开话题,109,这 江山 万里 又 何惧 万里
这大把好时光,故意岔开话题,109,这大 把 好时光
雨落的时候,故意岔开话题,109,雨落 的 时候
雨打了年华溜走,故意岔开话题,109,雨 打 了 年华 溜走
有一些思念,故意岔开话题,109,有 一些 思念
有一点惆怅,故意岔开话题,109,有 一点 惆怅
有些花香在指尖,故意岔开话题,109,有些 花香 在 指尖
有些风景在心间,故意岔开话题,109,有些 风景 在 心间
有钱人,故意岔开话题,109,有钱人
有多少往事,故意岔开话题,109,有 多少 往事
英格兰赢了,故意岔开话题,109,英格兰 赢 了
英格兰输了,故意岔开话题,109,英格兰 输 了
意大利赢了,故意岔开话题,109,意大利 赢 了
意大利输了,故意岔开话题,109,意大利 输 了
已成癫狂尚抽刀,故意岔开话题,109,已成 癫狂 尚 抽刀
已白头,故意岔开话题,109,已 白头
伊朗赢了,故意岔开话题,109,伊朗 赢 了
一下都没心情了,故意岔开话题,109,一下 都 没 心情 了
一上午的时间就浪费了,故意岔开话题,109,一上午 的 时间 就 浪费 了
一切别来无恙,故意岔开话题,109,一切 别来无恙
一亩地的收获顶不上一趟车票的价,故意岔开话题,109,一亩 地 的 收获 顶不上 一趟 车票 的 价
一壶好酒,故意岔开话题,109,一壶 好 酒
一次,故意岔开话题,109,一次
一边呆着,故意岔开话题,109,一边 呆 着
一杯敬朝阳，一环敬月光呢,故意岔开话题,109,一杯 敬 朝阳   一环敬 月光 呢
一杯敬朝阳，一环敬月光哈哈哈,故意岔开话题,109,一杯 敬 朝阳   一环敬 月光 哈哈哈
一杯敬朝阳，一环敬月光哈,故意岔开话题,109,一杯 敬 朝阳   一环敬 月光 哈
一杯敬朝阳，一环敬月光啊,故意岔开话题,109,一杯 敬 朝阳   一环敬 月光 啊
一杯敬朝阳，一环敬月光，没意思,故意岔开话题,109,一杯 敬 朝阳   一环敬 月光   没意思
夜深人静,故意岔开话题,109,夜深人静
也要花蕊绽放,故意岔开话题,109,也 要 花蕊 绽放
也笑不信人间有白头,故意岔开话题,109,也 笑 不信 人间 有 白头
央行降准了,故意岔开话题,109,央行 降准 了
呀,故意岔开话题,109,呀
雪在融化,故意岔开话题,109,雪 在 融化
吁,故意岔开话题,109,吁
写得鬼火冒,故意岔开话题,109,写得 鬼火 冒
小生的花伞还落在你家,故意岔开话题,109,小生 的 花 伞 还 落 在 你家
想春风,故意岔开话题,109,想 春风
先来一首五环之歌吧,故意岔开话题,109,先 来 一首五 环之歌 吧
吓死恩,故意岔开话题,109,吓死 恩
西班牙赢了,故意岔开话题,109,西班牙 赢 了
西班牙输了,故意岔开话题,109,西班牙 输 了
无人问津廉颇几斗,故意岔开话题,109,无人问津 廉颇 几斗
我想要的是无话不说,故意岔开话题,109,我 想要 的 是 无话不说
我想请你看电影,故意岔开话题,109,我 想 请 你 看 电影
我想请你吃饭,故意岔开话题,109,我 想 请 你 吃饭
我想回家,故意岔开话题,109,我 想 回家
我想出去走一走，看看这个大世界哇,故意岔开话题,109,我 想 出去 走 一 走   看看 这个 大 世界 哇
我想出去走一走，看看这个大世界了,故意岔开话题,109,我 想 出去 走 一 走   看看 这个 大 世界 了
我想出去走一走，看看这个大世界哈哈哈,故意岔开话题,109,我 想 出去 走 一 走   看看 这个 大 世界 哈哈哈
我想出去走一走，看看这个大世界嗯,故意岔开话题,109,我 想 出去 走 一 走   看看 这个 大 世界 嗯
我想出去走一走，看看这个大世界阿,故意岔开话题,109,我 想 出去 走 一 走   看看 这个 大 世界 阿
我先问个问题呢,故意岔开话题,109,我先 问个问题 呢
我先问个问题没意思,故意岔开话题,109,我先 问个问题 没意思
我先问个问题了,故意岔开话题,109,我先 问个问题 了
我先问个问题嗯,故意岔开话题,109,我先 问个问题 嗯
我先问个问题，没意思,故意岔开话题,109,我先 问个问题   没意思
我先唱一首歌吧,故意岔开话题,109,我 先唱 一首歌 吧
我是做贷款的，请问你需要吗,故意岔开话题,109,我 是 做 贷款 的   请问 你 需要 吗
我情不自禁会为你牵挂,故意岔开话题,109,我 情不自禁 会为 你 牵挂
我你都不认识啦？,故意岔开话题,109,我 你 都 不 认识 啦 ？
我们会赢,故意岔开话题,109,我们 会 赢
我浪迹天涯,故意岔开话题,109,我 浪迹天涯
我很亲切,故意岔开话题,109,我 很 亲切
我饿了,故意岔开话题,109,我 饿 了
为我泡杯花茶,故意岔开话题,109,为 我 泡杯 花茶
往昔觅封侯,故意岔开话题,109,往昔 觅 封侯
万军敌营等闲走,故意岔开话题,109,万军 敌营 等闲 走
晚上吃个饭嘛,故意岔开话题,109,晚上 吃个 饭 嘛
退阵杀敌,故意岔开话题,109,退阵 杀敌
透不过气来,故意岔开话题,109,透不过气 来
天在下雨,故意岔开话题,109,天在 下雨
天天吃饭,故意岔开话题,109,天天 吃饭
天太热了,故意岔开话题,109,天太热 了
天太热,故意岔开话题,109,天太热
天晴晴朗,故意岔开话题,109,天晴 晴朗
天晴了,故意岔开话题,109,天晴 了
天气怎样,故意岔开话题,109,天气 怎样
天气太热了,故意岔开话题,109,天气 太热 了
天气很好啊,故意岔开话题,109,天气 很 好 啊
天气很好,故意岔开话题,109,天气 很 好
天气好晴朗，去冲浪,故意岔开话题,109,天气 好 晴朗   去 冲浪
天气不错,故意岔开话题,109,天气 不错
天气,故意岔开话题,109,天气
天亮了再说话，现在天黑起的,故意岔开话题,109,天亮 了 再 说话   现在 天黑 起 的
天空飘来一朵云，这都不是事,故意岔开话题,109,天空 飘 来 一朵 云   这 都 不是 事
天空飘来一朵云，像匹马,故意岔开话题,109,天空 飘 来 一朵 云   像匹马
天空飘来一朵云，晴天霹雳啊,故意岔开话题,109,天空 飘 来 一朵 云   晴天霹雳 啊
天空飘来一朵云，暴风雨来了,故意岔开话题,109,天空 飘 来 一朵 云   暴风雨 来 了
天空飘来一朵云,故意岔开话题,109,天空 飘 来 一朵 云
天黑了，你也该下班了？改天再说。,故意岔开话题,109,天黑 了   你 也 该 下班 了 ？ 改天 再说 。
天好冷,故意岔开话题,109,天好 冷
太阳好大,故意岔开话题,109,太阳 好大
太甜了,故意岔开话题,109,太甜 了
算了，我可以请你吃饭,故意岔开话题,109,算了   我 可以 请 你 吃饭
说散就散,故意岔开话题,109,说散 就 散
睡莲静立水中央,故意岔开话题,109,睡莲 静立 水 中央
水胀满了,故意岔开话题,109,水 胀满 了
水在流淌,故意岔开话题,109,水在 流淌
谁在乎蝴蝶的匆忙,故意岔开话题,109,谁 在乎 蝴蝶 的 匆忙
树好高,故意岔开话题,109,树好 高
束裾投酒定杰豪,故意岔开话题,109,束裾 投酒定 杰豪
受伤了,故意岔开话题,109,受伤 了
收音机坏了,故意岔开话题,109,收音机 坏 了
收衣服了,故意岔开话题,109,收 衣服 了
收失地,故意岔开话题,109,收 失地
收人了,故意岔开话题,109,收人 了
是不是那个在敲代码的？,故意岔开话题,109,是不是 那个 在 敲 代码 的 ？
世界这么大，我想去看看没意思,故意岔开话题,109,世界 这么 大   我 想 去 看看 没意思
世界这么大，我想去看看了,故意岔开话题,109,世界 这么 大   我 想 去 看看 了
世界这么大，我想去看看嗯,故意岔开话题,109,世界 这么 大   我 想 去 看看 嗯
世界这么大，我想去看看啊,故意岔开话题,109,世界 这么 大   我 想 去 看看 啊
世界这么大，我想去看看，没意思,故意岔开话题,109,世界 这么 大   我 想 去 看看   没意思
世界这么大，我想去看看,故意岔开话题,109,世界 这么 大   我 想 去 看看
世界杯,故意岔开话题,109,世界杯
实在是,故意岔开话题,109,实在 是
尚能饭否,故意岔开话题,109,尚 能 饭否
闪电了，太危险了。挂了。,故意岔开话题,109,闪电 了   太 危险 了 。 挂 了 。
撒大,故意岔开话题,109,撒大
若一心一意,故意岔开话题,109,若 一心一意
瑞士赢了,故意岔开话题,109,瑞士 赢 了
瑞典赢了,故意岔开话题,109,瑞典 赢 了
日本赢了,故意岔开话题,109,日本 赢 了
人血馒头不好吃,故意岔开话题,109,人 血馒头 不 好吃
人太多了,故意岔开话题,109,人太多 了
人人都在闹,故意岔开话题,109,人人 都 在 闹
人都不好了,故意岔开话题,109,人 都 不好 了
却明争暗斗,故意岔开话题,109,却 明争暗斗
去不到终点，就回到原点哇,故意岔开话题,109,去 不到 终点   就 回到 原点 哇
去不到终点，就回到原点了,故意岔开话题,109,去 不到 终点   就 回到 原点 了
去不到终点，就回到原点哈哈哈,故意岔开话题,109,去 不到 终点   就 回到 原点 哈哈哈
去不到终点，就回到原点嗯,故意岔开话题,109,去 不到 终点   就 回到 原点 嗯
去不到终点，就回到原点阿,故意岔开话题,109,去 不到 终点   就 回到 原点 阿
秋月无边哇,故意岔开话题,109,秋月 无边 哇
秋月无边没意思,故意岔开话题,109,秋月 无边 没意思
秋月无边乎,故意岔开话题,109,秋月 无边 乎
秋月无边嗯,故意岔开话题,109,秋月 无边 嗯
情千变万化,故意岔开话题,109,情 千变万化
清风明月稻花香里蝉鸣声声,故意岔开话题,109,清风明月 稻 花香 里 蝉鸣声 声
钱钱钱，命相连者,故意岔开话题,109,钱 钱 钱   命 相连 者
钱钱钱，命相连了,故意岔开话题,109,钱 钱 钱   命 相连 了
钱钱钱，命相连哈哈哈,故意岔开话题,109,钱 钱 钱   命 相连 哈哈哈
钱钱钱，命相连嗯,故意岔开话题,109,钱 钱 钱   命 相连 嗯
钱钱钱，命相连阿,故意岔开话题,109,钱 钱 钱   命 相连 阿
钱钱都舍不得,故意岔开话题,109,钱 钱 都 舍不得
汽车还多啊,故意岔开话题,109,汽车 还 多 啊
气温已经到了34度，你们要注意保温,故意岔开话题,109,气温 已经 到 了 34 度   你们 要 注意 保温
气氛开始有一点尴尬,故意岔开话题,109,气氛 开始 有 一点 尴尬
起床了,故意岔开话题,109,起床 了
乞讨,故意岔开话题,109,乞讨
其他人的,故意岔开话题,109,其他人 的
葡萄牙赢了,故意岔开话题,109,葡萄牙 赢 了
葡萄牙输了,故意岔开话题,109,葡萄牙 输 了
偏安一隅而不思北收,故意岔开话题,109,偏安一隅 而 不思北收
牛逼,故意岔开话题,109,牛 逼
年少万兜鍪,故意岔开话题,109,年少 万 兜鍪
你在说书嘛,故意岔开话题,109,你 在 说书 嘛
你有药吗,故意岔开话题,109,你 有 药 吗
你有没有礼貌哟,故意岔开话题,109,你 有没有 礼貌 哟
你有没有爱上我,故意岔开话题,109,你 有没有 爱上 我
你要请我看电影吗,故意岔开话题,109,你 要 请 我 看 电影 吗
你喜欢刘德华不,故意岔开话题,109,你 喜欢 刘德华 不
你们最近看世界杯吗,故意岔开话题,109,你们 最近 看 世界杯 吗
你们一天可以打好多个这种电话,故意岔开话题,109,你们 一天 可以 打 好多个 这种 电话
你们一天工作好多小时,故意岔开话题,109,你们 一天 工作 好多 小时
你们一定饿了哇，还够嘛？再来一盘菜，先欠到。,故意岔开话题,109,你们 一定 饿 了 哇   还够 嘛 ？ 再 来 一盘菜   先欠 到 。
你们放贷有点赚钱哦，能不能分享下经验,故意岔开话题,109,你们 放贷 有点 赚钱 哦   能 不能 分享 下 经验
你美眷如花,故意岔开话题,109,你 美眷 如花
你没事吧,故意岔开话题,109,你 没事 吧
你看过侏罗纪世界吗,故意岔开话题,109,你 看过 侏罗纪 世界 吗
你就pause,故意岔开话题,109,你 就 pause
你会输,故意岔开话题,109,你会输
你好美,故意岔开话题,109,你好 美
你好坏,故意岔开话题,109,你好坏
你的背包，背到现在还没烂,故意岔开话题,109,你 的 背包   背 到 现在 还 没烂
你嘚瑟嘛,故意岔开话题,109,你 嘚 瑟 嘛
你打我孙，我打你爸,故意岔开话题,109,你 打 我 孙   我 打 你 爸
你吃饭没嘛,故意岔开话题,109,你 吃饭 没嘛
你吃饭了么,故意岔开话题,109,你 吃饭 了 么
你吃饱了吗,故意岔开话题,109,你 吃饱 了 吗
你测试下,故意岔开话题,109,你 测试 下
能请我看一场电影吗,故意岔开话题,109,能 请 我 看 一场 电影 吗
难回首,故意岔开话题,109,难 回首
墨西哥赢了,故意岔开话题,109,墨西哥 赢 了
明天出去玩,故意岔开话题,109,  出去玩
美芹心意,故意岔开话题,109,美芹 心意
没听他说过么～,故意岔开话题,109,没 听 他 说 过 么 ～
没毛病666,故意岔开话题,109,没 毛病 666
满满的月光,故意岔开话题,109,满满的 月光
麦子熟了,故意岔开话题,109,麦子 熟 了
马作的卢弓如霹雳征战沙场,故意岔开话题,109,马作 的 卢弓 如 霹雳 征战 沙场
六一儿童节快乐,故意岔开话题,109,六一 儿童节 快乐
凉风有信没意思,故意岔开话题,109,凉风 有信 没意思
凉风有信啦,故意岔开话题,109,凉风 有信 啦
凉风有信哈,故意岔开话题,109,凉风 有 信哈
凉风有信啊,故意岔开话题,109,凉风 有信 啊
凉风有信，没意思,故意岔开话题,109,凉风 有信   没意思
来赋词几首,故意岔开话题,109,来 赋词 几首
啦啦啦,故意岔开话题,109,啦 啦 啦
啦啦,故意岔开话题,109,啦 啦
宽恕我的平凡了,故意岔开话题,109,宽恕 我 的 平凡 了
宽恕我的平凡哈哈哈,故意岔开话题,109,宽恕 我 的 平凡 哈哈哈
宽恕我的平凡哈,故意岔开话题,109,宽恕 我 的 平凡 哈
宽恕我的平凡啊,故意岔开话题,109,宽恕 我 的 平凡 啊
宽恕我的平凡阿,故意岔开话题,109,宽恕 我 的 平凡 阿
宽容宽容哈～,故意岔开话题,109,宽容 宽容 哈 ～
快收衣服了,故意岔开话题,109,快 收 衣服 了
空调好冷,故意岔开话题,109,空调 好 冷
空了打麻将哈,故意岔开话题,109,空 了 打麻将 哈
克罗地亚大败阿根廷,故意岔开话题,109,克罗地亚 大败 阿根廷
可以用其他东西抵押不,故意岔开话题,109,可以 用 其他 东西 抵押 不
可惜不是你,故意岔开话题,109,可惜 不是 你
可是一粒粮食是父母的希望啊,故意岔开话题,109,可是 一粒 粮食 是 父母 的 希望 啊
可能是我在做梦吧,故意岔开话题,109,可能 是 我 在 做梦 吧
可能啊,故意岔开话题,109,可能 啊
看燕来 看花艳,故意岔开话题,109,看燕 来看 花艳
