text,label
我 的 助听器 没 在 身上   听 不 清楚,103
我 现在 上班   忙,104
有事 说,101
该 怎么 还,108
微信 说,105
到时候 我 联系 你 扣款,106
支持 微信 转账 吗,108
看 今天 能 不能 发工资,100
你 是 干嘛 的,107
后天,106
哈哈哈,106
你 做 啥 的,101
清 不到 了,108
么 子事,101
我 看看 吧 不能 保证,106
我子安 在 没 时间,104
等 会 回 你,104
在 外面,104
你们 通过 什么 渠道 知道 我 的 电话   是 谁 卖 给 你们 的 ？,107
我 稍后 再 联系 你,104
等 会 给 你 打 过去,104
明天 看看 有没有 钱,106
你 要 干嘛 嘛,101
我 再 想想,100
刚刚 你 说 什么,103
你 说 什么 听不清,103
听不见,103
我 想想 办法 吧,106
过 十分钟 打 来,104
你 待 会 再 打,104
我 在 打 lol,104
差不多,106
滞纳金 是 怎么 算 的 哦 ？,102
不得 哦   怎么 会 欠 这么 多钱 呢 ？ 你 给 我 仔细 说 一下 呢,102
你 帮 申请   申请 下来 立马 还,110
嗯 哼   啥事,101
你 等 下 在 打 过来   我 现在 有点 忙 。,104
我 在 忙   你 过 一 小时 再 打来,104
我 工资 发了 就 处理 ！,100
我 在 睡觉 别烦 我,104
你 要 爪子 ？,101
可以 银联卡 转账 ？,108
有 什么 事情   他 在 忙   没 得空 接 你 的 电话,101
你 打 我 老婆 电话 吧   这个 电话 马上 没电 了,105
加 我 whatsapp 吧,105
我 在 飞机 上   不让 打电话,104
你 是不是 吃错药 了,101
你 哪位 ？ 你 哪们 晓得 我 的 电话,107
我 忙 完 了 给 你 回 电话,104
快 说 嘛   我 在 开车,101
什么 ？ 你 说 什么 ？,103
怎么 听 不到 说话,103
太吵 了   说 大声 点,103
你 哪个 哈,107
我 现在 在 吃饭   不 方便   加个 微信   待会 聊,105
我要 查询 一下 是否 有 这个 欠款,102
我 在 学校,104
你们 是 哪里,101
我 现在 在 忙,104
有个 电话 打 进来 了 下次 再说 吧,104
貌似 信号 有点 不好,103
你 等 我 想想,100
拢共 一哈 好多 嘛,102
我 看看 吧,106
我 在 面试,104
这个 是 固定 利息 么,102
一会 联系,104
要算哈账 哦,102
有 什么 事等会 说   打游戏 呢,104
会 还 的   别 催,106
等 会 打,104
麻烦 你,106
等等,106
你 让 我 考虑,100
我 幸好 不好,103
直接 转账 行不行,108
加班 呢,104
你 说 什么 我 没 听 清 啊 ！,103
他出 什么 事 了,101
怎么,101
明白 了,106
有事 直说,101
啊 ？,101
来来来,106
你们 公司 叫 什么 名字,107
能 不能 支付宝 ？,108
你 先 说 你 是 哪个 嗯,107
好多 嘛,102
电梯 没 型号,103
我 信号 不好,103
没 听 清   再说 一遍,103
请 给 我 一个 详细 的 利息 清单,102
你 说 什么 再说 一遍,103
等 我 下班 再说,104
还 多少,102
想 看看 自己 还款 明细,106
能 用 外币 还 嘛,108
我 在 外面 不放 便,104
太棒了,106
雨太大 了   躲雨 去 了,104
等 12 分钟,104
你 那边 声音 太小 了   不 知道 你 在 说 什么,103
在 飞机 上,104
请 再说 一遍,103
本金,100
你 跟 我 说 方言 吗,103
现在 没空,104
你 打电话 干 啥,101
风太大 听不清,103
改 app 还,108
我 去 想想 办法,106
只 借 了 你们 2 万 吗 ？ 你 搞 对 没有 哦,102
不是 说好 的 没有 利息 吗,102
我 不 差钱,106
风太大   听不清 。,103
等 下 啊   我 记下 我 欠 了 多少 钱 。,102
我 再 多 想 一 哈哈,106
你们 利息 怎么 算 的 ？,102
工作 不能 用 手机,104
你 是 哪个 ？,107
你 是 催债 公司 的 吧   太 多 电话      ！,107
没 听 清   你 再说 一遍 呢,103
我 正在 吃饭   待 会 再说 要 的 不  ,104
莫 逗我 老   美女   你 哪个,107
他犯 什么 事 了,101
确认 时间,103
说 什么 东西,103
再说 次,103
在 看球赛   不要 烦 我,104
我 在 开车 等 下 再说 。,104
分期 咋算安 啊,102
你 再 重复 一遍,103
说 什么 事,103
工资 发了 处理,106
没 听懂,103
你 工号 ？,107
总共 多少 钱,102
你 谁 啊 ？,107
忙 了 先 挂 了,104
不 知道 还款 流程,108
做 火车 呢,104
有钱 还,106
找 时间 详谈 吧,104
谢谢 你,106
啥子 哦,103
在 山上   信号 不好,104
今天 不 方便,104
三天 时间 太短 了   多 给 我 三天 肯定 能 处理,100
我 朋友 有钱   放心,106
干嘛,103
能 不能 分期 还,100
还 早 吧,100
我 在 咨询 一下,100
赶 啥 类,101
我要 还 多少 钱 给 你们,102
我 找 我 朋友 问问,100
明天 给 我 来 电话,104
你 是 谁 ？ 你 为什么 有 我 的 电话 ？,107
这个 利息 是 怎么 算 的 呢 ？,102
啥 情况   妹儿,101
搞么子,101
你 真是 一个 好人,106
我 这边 要 申请 下,106
等等 在 说,104
今天 临时 有事 改天 吧,104
不 急,106
已经 在 筹钱 了 。,106
还款 步骤 是 什么,108
我 换张 卡给 你 转,108
你 谁,107
考虑,106
你 等 下发 个 信息 给 我,105
懂得 起,106
我 在 火车,104
啊 ？ 我 耳朵 有点 背 呢   你 再 大点声,103
你 说 什么   听 不 清楚,103
回家 凑点 给 你,106
我 现在 在 上班 不 方便,104
我要 看 银行 流水,102
包养 了 个 小 四,100
支持,106
我 出去 一趟,104
哈哈,106
有 时间 还,106
尽力,100
看 情况,106
我 再 开车,104
你 手机 好多,105
囊个,101
我 在 忙 呢 等 会 打 吧,104
你们 一直 都 没有 说 怎么 还给 你们 啊,108
看看 能 减免 多少 吧,110
有 没得 单子 哦,102
可以 支付宝 吗,108
在 山上   等 下山 处理,104
我 这边 信号 差,103
兄弟 你 谁 啊,107
在 打猎,104
我 开会 呢,104
火车 来 了,104
发工资,100
我 正在 开车   一会 联系,104
说 的 什么,103
请问 一共 减掉 了 多少 利息,102
我 在 山里 没 信号,104
剩下 我 筹到 就 联系 你,106
我 在 想想 吧,106
你 等 会 再 打,104
等 发工资 再说,100
你们 哪儿 来 的 我 的 电话 ？,107
就是 不 知道 怎么 还,108
我 现在 有点 事,104
看 我 能否 接受,100
我们 在 qq 上聊,105
喂喂 喂,103
好   我 想想 办法   正好 最近 性情 好   办法 总是 容易 想 出来,106
我 这会 不 方便 沟通   你加 我 qq,105
怎么 了 找 他 干嘛,101
你 明天 联系 我,104
我们 在 飞信 上 仔细 聊 一下 吧,105
我 在 开车,104
我 吃饭 了,104
这么 多 利息 啊,102
你 怎么 才 打电话   一直 联系 不上 你们,106
啥子 情况 哦 哈哈哈,103
帮 我 再 减掉 点,100
信号 不太好   再说 吧,103
再说,106
没 听 明白 ？,103
我 在 开会   加个   QQ   待会 聊,105
风太大 你 说 什么,103
相信 我 好 了,106
信号 不好   没 听 清,103
能 不能 把 APP 上 金额 调整 到 还款 金额 ！,110
他 在 开车   等 会 回 给 你,104
问 朋友 借 把 钱 还 了,106
我们 见面 仔细 聊 吧,105
有事 快 说 有 屁快 放,101
对不起   我 不 认识 你,107
这么 多 利息   算错 了 吧 ？,102
信号 不好 吗,103
告知 我 还款 方式,108
没说 不 还,106
什么 时候,103
有空 再说,104
你 先 说 你 是 哪个 啊,107
你 说 的 谁,103
你 能 那边 怎么 那么 吵,103
朋友   我 都 不 晓得 你 是 谁 ？,107
在 开车,104
什么 ？,103
喂喂   谁 啊 ！ 你 说 什么 ？ 听不懂,103
雨好 大   我 先 闪 了 。,104
怎么 还 ？,108
手机 微信 给 我 截图 发过来,105
好多 人 啊,104
我 现在 忙待会 回 你 电话,104
啥子 玩意儿 哦,107
我 下班 联系 你,104
好 的   还有 这么 多天,106
你 说 的 是 张 三 么 没意思,103
清 不到,103
我 在 忙   等 会 再说,104
一会儿打 给 你,104
晚上 找 老板 要钱,106
我 在 山区,104
说话 大 点 声音,103
再说 一次 哈,103
正在 银行,106
利息 都 能免,100
在 谈 业务,104
我 在 上班 的 路上,104
听 不 倒   哪个 ？,103
我 在 忙     1 小时 后 打 给 我,104
咋子,101
要 不 你 加 我 微信 说,105
我 现在 不 方便 你 一会儿 再 打来,104
我 的 电话 没电 了   再 联系,104
看看 情况 的,100
让 人来 拿,108
有事,101
我 外面   听不见,103
我 朋友 明天 钱 给 我,106
微信 上 细聊,105
直接 转账 要 不要 得,108
啥子 玩意 哦   听 不 倒 。,103
钱 到 账 立马 还,106
我 在 开会 稍后 联系 。,104
你 说 什么 我 没 听 清,103
有 什么 事情,101
开 完会 再说,104
我 在 上课,104
搞 啥子,101
开车 不 方便,104
我 等 下 回家   你 打 我 座机,105
有 事先 挂 了,104
我 有 电话 进来 了   一会 再说 吧,104
啊 ？ 我 耳朵 有点 背 呢   听不清 啊,103
你 在 讲 什么,103
谁 ？,103
什么 情况,101
我 等 会,104
有 什么 事情 吗 ？,101
你 说 啥 ？ 我 听不懂 呢 ？,103
我 在 开车 稍后 联系 吧,104
在 忙 等 会 再 打来,104
稍 等 我 一会   刚好 有个 电话 进来,104
我 在 国外,104
你 确定 没 算错,102
我 不是 不想 还   只是 需要 点 时间,100
想 再 减免,100
不能 保证   尽量 吧,106
什么 ？ 信号 不好   我 听 不 清楚,103
想想 办法,106
我 现在 在 上班   等 下班 再说 ！,104
好 说,106
行   那 不要 再 打 过来 了,106
还 了 以后 不会 在 要钱 了 吧 ？,110
你 教 我 一哈 ？,108
啥子 情况 哦 阿,103
那 减免 了 多少 钱 呢 ？,102
有 什么 事说,101
我 知道 了   我会 想 办法,106
小 事情,106
一共 是 多少 钱 ？,102
你 说话算数 不   我 怎么 还 钱 呢,108
我 尽量,100
你 搞 哪样 的,101
那 你 减免 了 我 就 处理,110
你 是 哪位 ？,107
嗯 哈   以后 再说,106
我要 吃饭 去 了,104
打 我 电话 干什么,101
需要 给 现金 嘛,108
我 这里 信号 不好,103
还 好多 呢 ？,102
你 在 邮件 里 把 账单 发过来 下,105
你们 说话 慢点 啊,103
先不说 了   我要 去 打麻将 了,104
我 目前 在 开会   待 会 再说  ,104
忙 完 处理,106
喂   喂   喂   听不见 了 啊,103
可以 多 还 点 吗,102
我 在 忙   稍后 回 电话,104
看看 到时候 能 有 多少 钱 我 先 还 上,106
等 会 再 打 过来,104
啊 ？ 说 啥 呢 ？,103
喂   我 在 开车   等 下 再说,104
我用 的 存折   不会 转账,108
太吵 咯   等 哈哈 。,103
不能 保证   得 看 工程款 到 不到,106
你 想 干 啥,101
有 这么 多 利息 ？ 咋个 算 的,102
啥子 情况 哦 焉,103
在 打牌   你 是 哪个,107
你 是 ？,107
你加 我 QQ 吧,105
我 只能 是 尽量,106
我 现在 很 忙,104
我 手机 丢 了   现在 在 哪里 还,108
我 这 显示 你 这个 号码 是 推销 号码 喃,107
今天 ？,103
没有 听 清,103
我 有事   晚上 打 给 我,104
不好意思 你 再说 一次,103
我 在 忙 稍后 联系,104
我 在 吃饭,104
别 墨迹   快 说,101
听不清 说 啥子,103
等 我 消息 吧,104
10 打 工资,106
等 会 打 过来,104
晚上 我 打 你 电话,104
别加 微信 了   加 了 也 没用,105
多少 欠款,102
电梯 里 信号 不好,103
我算 一哈钱 哈,102
我 在 上班,104
你 要 咋子 嘛,101
风太大   没 听 清   没意思,103
不差 这点 钱,106
现在 比较忙   晚点 说,104
下班 以后 再 联系  ,104
嗯   我 下来 查 一下,106
马上 过来 拿 钱,108
你 哪个 啦,107
利息 本金 一共 好多,102
你 是 谁 啊 ？ 我 凭 什么 相信 你 啊,107
现在 上班,104
你 等 下发 个 信息 给 我,104
怎么 会 有 那么 多钱   我 已经 分期 还 了 一部分 了,102
明天 再说,104
我待会 联系 你,104
你 等 我 了解 下 我 再 跟 你 联系,104
兄弟   你 是 谁 ？,107
QQ 上 把 相关 的 东西 发给 我 看 下,105
给 点 时间,100
你 那边 很 吵   qq 联系 吧,105
兄弟   你 哪位 ？,107
你 说 的 啥,103
上班 不 方便   加个 微信 说 。,105
催 啥子 哦   我 又 没 说 我 不换,106
你 找 哪个 ？,103
喂   信号 不太好 吗,103
等 哈 会儿   我 再 打 。,104
滞纳金 是 怎么 算 出来 的,102
少 点,100
我 现在 忙 得 很   烦死 了,104
不能 少点 吗,100
啥 ？ 我 听不清,103
下 星期一 打 我 电话,104
微信 转账 可以 么 ？,108
说话 清楚 点,103
行   我 晓得 这个 事情 了,106
弄 啥 勒,101
我 数学 不好,102
现在 在 忙 呢,104
到底 要 多少 钱 ？,102
我 再 开会,104
利息 给 我 算 一遍,102
钱 到 账 还,100
莫 逗我 老   兄弟   你 哪个,107
下班 联系,104
你 谁 啊 不 认识,107
问问 老婆 同 不 同意,106
哪个 呀 ？ 啦,107
明天,106
加 我 Skype 吧,105
你 说 吧,101
稍后 联系,104
啥子 情况 哦,103
再 讲 一次 ？,103
俺 在 开会,104
你 找 哪位,103
你 找 谁,103
那 你 申请 吧,110
我 在 上班   下班 以后 给 你 回 电话,104
我 一直 想 处理   APP 登录 不上 了,108
你 说 的 是 谁,103
可不可以 还 现金 ？,108
现在 忙,104
等 我 和 家里人 商量 下,100
我 妈妈 来 了,104
我 跟 老板 预支 看看,106
你 都 不 知道 我 是 谁 还 打电话 给 我 ？ 你 到底 要 做 什么 ？,101
不要 烦 我   我 在 忙,104
我要 周转 看看,106
刚才 电话 是不是 也 是 你 打 的,107
我 晚上 处理 跟 你 说,104
本金 和 利息 各是 多少 ？,102
这 名字 没 听 清,103
你 给 我 一个 凭证   我 找 家里人 要钱,108
我 在 上班 下班 再说,104
什么 ？ 我 是不是 你 爸,103
先 缓缓   马上 就 还,100
还款 方式 是 什么 ？,108
现在 还有 多少,102
我 一会 打 给 你,104
路上 呢,104
我 在 山顶 上,104
你好   我 在 忙,104
你 给 我 说 一遍 你们 的 还款 方式,108
有 没 APP 可以 直接 还款 的,108
你 要 找 谁,103
我 在 国外   能 不能 直接 使用 手机 支付 ？,108
你 电话 好多,105
在 开车   等 会 再 打 过来,104
我 打电话 问 一下 哆 。,102
我 在 外面   有事 等 我 回去 的,104
在 外面 听不见,103
你 给 我 个 账号 吧   我 转钱 给 你们,108
好 了   等会儿 再说   我要 出去 趟,104
你 等 会 打来 在 开车,104
我 先 还 一半   过 几天 还 完,106
你 是 催收 员,107
待会 就 说,106
我 现在 不太 方便   要 不 你 留个 微信 给 我   我 在 微信 上 和 你 聊,105
我 跟 家人 商量,106
你 这个 是 骚扰电话 啊 ？,107
转账,108
到时候 跟 我 打个 电话,106
金额,102
支付宝 可不可以 还,108
我 等 会 去 看 下,104
等 我 出差 回来 再说,106
金额 ？,102
马上 进 地下室,104
你 想 咋子,101
正在 开会,104
有 什么 事 赶紧 说 。 我 忙 着 呢 。,101
你 干嘛,101
我 去 跟 父母 要 一点,106
我 再 上班,104
在 草原,104
没 信号 了,103
让 其 客服 打电话 要,105
你 他 妈 谁 呀   瞎 几把 打,107
我 周转 看看,106
什么 啊,103
我先 确认 一下 我卡上 钱 够不够,106
噶哈 玩意,101
我 想法子,100
再说 一次 焉,103
我 到底 欠 了 多少 ？,102
支付宝 或者 微信 转账 过来 吧,108
听不清 说 什么,103
我 这边 好 吵,103
我 在 超市   有点 吵,104
要是 可以 再少 一点 就 可以,100
安 ？ 纳闷 弄 ？,108
缓缓 行不行 嗯,100
为什么 越来越 多 了,102
我 在 看 演唱会,104
我 不会 骗 你 的,106
你 减免 了 我 看看,110
我 跟 我家 人 沟通 一下,106
啥子 东东,103
你 来 拿 吧,108
风太大   没 听 清 了,103
明天 打 来,104
我 在 忙   过会 联系,104
好 了   我 知道 了,106
在 学习,104
我 在 外面 呢 等 会 再 打 我 电话,104
你 说 的 什么 呀,103
他 在 开车 等 会 再说,104
你 谁 啊   你 管 我   到底 想 干嘛,101
你 说 的 我 怎么 觉得 不 对 啊,102
莫 逗我 老   哥们   你 哪个,107
我 这边 比较 吵,103
你 干嘛 打 我 电话,107
弄 啥子 ？,101
这 段时间 在 告诉 上   下 高速 在 说,104
在 上班 下班 聊,104
我 回家 商量,106
你 是 推销 的 吧,107
你 不会 是 骗子 吧 ？,107
我 的 任务 都 没有 完成 的 呢,104
我们 微信 聊,105
在 路上 。 再 联系,104
微信 转账 到 什么 地方 啊,108
我 现在 欠 多少 啊 ！,102
大后年 在 说,100
我 去 筹备 一下,100
你们 是 什么 公司   滞纳金 要 这么 多   你们 有 合同 吗 ？ 给 我 看 下,102
大点声,103
可以 减免 吗,100
你 那边 是不是 信号 不好 啊,103
我 明天 找 你,104
滚开 我会 还 的,106
钱 还 没到,100
月底 联系 我,104
我 再 多 想 一哈 阿,106
等 一会,104
现在 有点 不 方便,104
知道 了   稍后 再议,106
我 在 开会 一会 再说,104
哪个 呀 ？ 哈哈哈,107
嗯   明白 了,106
过 几天 就 处理  ,106
啥子,103
我 没空,104
你 是 哪个 嘛 ？,107
喂喂   说话 啊,103
我要 和 家里人 商量 下 再说,106
请 重复,103
你 那边 声音 太 大   听 不到 你 说 怎么,103
用 手机 能 操作 嘛,108
凑 到 这么 多钱 了,106
信号 不好 的,103
等 会 再 联系 吧,104
确认 还款 方式,108
我 的 电话 从来 都 是 保密 的   你 从 哪里 弄 到 的   你 是 哪个 ？,107
什么 ？ 听 不 太 清楚,103
我 在 开会   一会 给 你 回复 。,104
麻烦 给我发 个 短信 呢,105
逾期 是从 那天 开始 算,102
借 一下 吧,106
你 能 不能 慢点 说,103
家人 不 知道 帮不帮 我,100
我 现在 在 路上 。 待 会 联系 你,104
你 先 告诉 我 你 是 谁,107
是 我 这边 在 忙 你 等 一下,104
你 怎么 算 的 啊,102
你们 干嘛 的,107
这边 太吵,103
你加 我 微信 说 吧,105
你们 又 是 哪个 公司 的 嘛,107
我 尽 最大 努力,100
哪个 哟,107
等 我 想想   之后 给 你 回复,104
打 我 座机,105
你 真的 是 想 的 出来 哦,107
能 不能 你们 上门来 收,108
找 我 有 什么 事情 吗,101
过半 小时 打 来,104
你 是从 哪里 打 的 电话,107
啥子 哦 吧,103
我会 还 的   现在 不行,106
到 时 联系,106
我 从没 借过 钱   你 是 谁 啊,107
现在 很 忙   双手 不空,104
你 在 说 一遍,103
朋友 转账 给 我,106
和 家人 商量一下,106
我 去 找 朋友 借钱 处理,100
我 在 开车   等 会 我 打电话 给 你,104
我 在 开会   稍后 联系,104
我 去 借 一下 看看 ！,106
有 那么 多 嘛   我 查查 啊,102
你 大点声   听不见,103
等 下 打,104
我 在 学习,104
你 说 哪个 ？ 哈哈哈,103
银行 转账 嘛,108
你 打 我 电话 有 什么 事 ？,107
贷款 2 天 之后 肯定 能 下来,106
你 说 的 啥子,103
APP 上 不 去 怎么 还,108
你 要 干 啥,101
先 报上 你 的 姓名,107
谢谢您,106
有 这么 多 啊,102
我 再 想想 办法 吧,106
咋个 算起 得,102
有 屁快 放 ！,101
我 有钱 自然 会 还,100
QQ 截个 图 过来,105
你 是 咋个 认识 XXX 的,107
你 是 说 我 欠 了 xx 元 吗 ？,102
你 哪 搞样 的,101
我 在 忙   有空 再说,104
怎么 听 不到 你 说话,103
可不可以 直接 在   App   上 还款 ？,108
不会 不 还,106
数额 太 大   考虑 考虑,106
这样 吧   多 给 我 四天   我 肯定 能 还,100
考虑 下,106
你 老大   你 说了算,106
我 看看 家里 有 多少,100
麻烦 先 让 我 确认 下 你 的 身份 再说,107
我 这边 周转 一下,106
天黑 了,104
哪里 欠 了 这么 多钱 哦   我 查查 借款 记录,102
你 说 什么   信号 不好  ,103
刚 在 电梯 信号 不好   你 说 什么,103
你 说 哪个 ？,103
你拉个 ？ 你 是 变态 哇,107
我 这边 太吵 了,103
什么 事情 ？,101
我 去 问 一下 有没有 人 愿意 借给 我 ！,100
你 说 哪个 ？ 阿,103
你 是 哪里 的,107
你 是 哪里,107
行   到 那天 再说 了,106
我 借 了 多少 钱 ？,103
你 是 三儿 哇,107
声音 怎么 那么 小,103
你 怎么 知道 我 号码,107
你们 是 现在 给 我 账号 吗 ？,108
行嘛   继续,106
工作 不能 用 手机   稍后 联系,104
在 干活,104
你 是 专门 催债 的 吗,107
我 不是 本人   你 是 哪位 ？ 有 啥 事情 我 帮 你 传话,101
我 凑凑,106
过 四分钟 打 来,104
等 会 回复 你,104
吵得 很   听不清,103
我 现在 不 方便 接,104
我 过段时间 处理,106
没有 那么 多 吧,102
在 高速 上 信号 不好,103
没 听 清楚   你 再说 一遍 我 欠 的 钱 。,102
我 在 加班,104
我 都 不 知道 我 欠 了 你们 好多钱,102
你 是 哪个,107
我 找 朋友 借 看看,106
我 爸妈 过 几天 就 回来 了 给钱,106
嗯   我会 想 办法,106
我 实在 太忙 了   回头 聊,104
忙 哈 ～,104
你 说 还有 多少,102
弄 啥 ？,101
行   我 知道 了   你 等 我 联系 你,106
喂喂 喂 听 不到,103
想 咋子,101
我 关注 到 的,106
忙,104
行行行   你 说 啥 就是 啥,106
分 分钟 。,106
请问 你 找 哪个,107
我 听不清,103
我 这边 不 方便 说话,104
在 忙   等 会 再说,104
那 再好不过 了,106
俺 电话 信号 不好,103
我 马上 要 出差   你 过 几天 给 我 打 吧,104
啊   然后 喃,101
已经 这么 多 了 ？,102
要 的   我 晓得 老   我 尽快,106
把 卡号 发给 我  ,108
你 帮 我 看 下 还 欠 多少,102
我 在 高速 上   晚点 联系 我,104
好多 利息 嘛,102
可不可以 再少点,100
转账 可以 吧,108
我们 陌 陌聊,105
你 打 我 另外 个 电话,105
上门 啊,105
还有 没有 其他 的 费用,102
我 在 路上,104
什么 ？ 再说 一下 呢,103
在 开会 你 等 会 打来,104
会 还,106
缓缓 行不行 阿,100
发 我 邮箱,105
回家 商量一下,100
等等 说,104
加 我 qq,105
等 我 忙 完,104
啥子   哪个 ？,107
欠 多少,102
干嘛,101
到 时间 候 联系 你,106
你们 来 找 我 我 就 还,108
那 我 等 你 消息,110
我 问问 家里,106
我 想 办法 看看,100
我 想 办法 看看,106
减了 以后 还 吧,110
还有 这么 多天   不 急,106
是 怎么 算 的,102
没 声音 呢,103
我 去 借钱 还,106
你 确定 没 算错 哇,102
明天 联系 我,104
没 明白 你 说 谁,103
再说 一次 阿,103
我 在 开会   加个 微信   待会 聊,105
我 这边 不 方便 回答,104
我 去 查查 借款 记,102
怎么 还 哦 ？,108
在 见 客户 等 会 再 打 过来,104
我 去 借借看 能 不能 借 到,106
我 什么 借 的,102
这 是 我 的 电话,105
我 现在 不 方便   就 这 手机号   加 我 微信,105
去 贷点款 处理,106
万一 我 还 了   你们 又 说 还是 利息 和 滞纳金 呢,100
哪个 喃 ？,107
你 再说 一次,103
帮 我 拖 一天,100
我 在 忙   你 后天 再 打来,104
现在 有点 忙   你 先加 我 微 信号,105
你 等 会 再 打 吧,104
啥 情况   朋友,101
利息 怎么 算 的 ？,102
什么 什么 ？,103
哪里 可以 看到 怎么 还 钱 给 你们 呢 ？,108
我 现在 不 方便   空 了 再说   没意思,104
我 看看 我 现在 还有 多少 钱 ？,102
说 慢点,103
我 在 开车   你加 我 微信   等 下 聊,105
什么   你 再说 一遍,103
我 在 哪里 的 欠款,107
发 我 短信,105
我 不 知道 怎么 还给 你,108
线路 问题,103
你们 能 上门 和 我 律师 谈谈 嘛,105
你 又 是 谁 哈,107
你 先 说 你 是 哪个 哈,107
我 知道 了   等 忙 完 再说,104
什么 ？ 听 不太清,103
噪音 太大 了,103
短信 联系 我 吧,105
听不懂,103
风大 ； 没 听见,103
你 是 谁   我 不 认识 他 。,107
等 会 我 朋友 给 我 钱 再说,104
说 的 啥子,103
我 现在 在 睡觉,104
电话 里面 说不清   要 不 你 加 我   QQ   我们 在   QQ   里面 聊 这个 事情,105
你 到底 是 哪个 哦 ？,107
找 他 有 什么 事,101
下班 联系 吧,104
雨太大 了,104
等会 打来,104
现在 等 减免 下来,110
你加 我 微信 吧,105
具体 还 多少,102
嗯   先 告诉 我该 怎么 转钱 给 你们 吧,108
得   你 别说 了   我 下来 自己 处理,106
请等一下,104
我 正在 开车 了   等 会 联系 你,104
能 不能 分期 还 ？,100
我 不 知道 怎么 还,108
分期 的话   一期 要 还 多少 ？,102
明天 想 办法 还点,106
喂喂 这里 太吵 了,103
待 会 回复 你,104
了解 清楚 了,106
我 这边 信号 不好   等 下 再 联系,104
我 在 开会     有事 等 会 说,104
干嘛 ？,101
外面 雷电交加 的   听不见,103
有 啥事,101
钱 怎么 还 ？ 用 什么 东西 还 ？ 银行 转账 还是 ？,108
找 我 律师,105
那 你 直接 说 我 要 还 多少 吧,102
你 是 谁 你 让 拍拍 贷 联系 我,107
找 我 有 什么 事,101
你们 这 利息 和 之前 告诉 我 的 不 对,102
你 等等 。,104
我 尽量,106
你 想干什么,101
我 回去 看 下,102
能 不能 再少点,100
下午 联系 我,104
搞不懂,108
能 不能 少 点,100
账号 发给 我,108
直接 说 金额,102
真 好,106
不 知道 改 怎么 还,108
who   are   you  ,107
这边 新 号 不好   等 我 联系 你,104
干 啥,101
听 不 清楚 你 说 什么,103
我 到底 借 了 你们 多少 钱,102
我 下午 联系 你,104
不 晓得 说 啥子 了 哈,103
等 我 考虑 下 再说,106
只愿 还 本金,100
等 下 再说   我 现在 忙,104
你 哪来 的 这个 电话 ？,107
现在 很 忙,104
你 怎么 没 跟 我 说 过 有 利息 ？,102
啥 啊 ？ 听不见,103
什么 是   跟 我 说,101
我 尽 我 最大 努力 吧,106
利息 咋个 这么 高 ？ 你们 利息 是 怎么 算 的 ？,102
过来 撒,108
我算 一哈钱 哈哈哈,102
怎么 还要 滞纳金   你 确定 是 正确 的 啊   我 不 记得 有 这么 多钱 了,102
老公 回来 说 他 还 的   我 问问,106
说 什么 事,101
在 领 工资,106
你 再说,103
请说出 金额 ？,102
信号 不好   你 大点声   我 听 不 清楚 啊,103
你 要 咋子,101
支付宝 ？ 微信 ？ 银行卡 ？,108
在 车上,104
没减 好多   我 再 看看 嘛,106
我 现在 不 方便   空 了 吹 嗯,104
你 先 说 你 是 哪个 哇,107
在 高速 上,104
知道 了   下午 再说,106
我要 睡觉 了,104
你 给 我 说 说 利息 计算公式,102
我 在 开会,104
你 是 360 贷款 公司 的 吧,107
我 周转 一下 ！,100
声音 大 点  ,103
你 老几 啊   你 管 我 是 谁   你 想 干嘛 ？,101
我要 找 上 一次 联系 我 的 那个 人,105
明天 还给 你们 嘛 ～,108
银行卡 转账 到 什么 地方 啊,108
我 在 开会   等 下 再说 吧,104
等 会 来电,104
我 看 一下 啊 ！,106
你 重新 说 一遍,103
说 啥 呢,103
好 的 你 申请 吧,110
我 等 会 联系,104
我算 一哈钱 阿,102
在 吃饭,104
我 周转 一下,106
我 现在 急 着 赶 飞机   等 我 空 了 在 说 。,104
不 知道 你 在 说 什么,103
我空 了 联系,104
应该 可以,106
我 在 吃饭 太吵 了 餐厅,103
卡里 有钱 但是 你们 没扣 我 也 没有 办法 还,108
你 是 谁 啊 ？ 哪里 来 的 我 电话,107
好 吵 哦   听 不到,103
声音 太小 了 听不清,103
你 不得 是 骗子 哇 ？ 我 不 晓得 怎么 还 钱,108
多少 钱,102
你们 说 什么 啊,103
银行卡 被 冻结 了   你 来 我家 拿 钱,108
2 万几,102
我 再 去 凑凑,106
你 是 哪个 呢,107
我们 要 不 碰个面   理 一下 到底 有 多少 钱,105
等 会 打 给 你  ,104
没 听 清,103
在 开车   等 会 打 过来,104
嗯 嗯,106
需要 最低,100
你 微信 联系 我,105
爽,106
我 想 一下,106
你 说 吧   什么 事,101
等 一下 联系,104
只能 这样,106
我 再 休息,104
我 尽量 吧   行不行,106
加 我 Q,105
我 随时 注意 到 的,106
你 是 骗子 吧   我 手机 显示 你 是 骚扰电话,107
我 这里 太吵 了,103
你 给 我 个 QQ 邮箱   我们 发邮件 说,105
我 问问看,100
啥 情况   老弟,101
等等 联系 我 哦,104
我加 你 QQ 把,105
有 什么 事 直接 说,101
你 帮 我 处理,110
什么 什么,103
我劲量 吧,106
你加 我 微信,105
等 下 QQ 上 联系 我,105
手机 要 没电 了   你 一会儿 再 打 过来 吧,104
你 哪里 的,107
