text,category,label,IDClassifier,IfKnowDebtor,ConfirmLoan,WillingToPay,CutDebt,Installment
我在上班，下班聊,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在打游戏不要骚扰我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会再打，我现在在忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
是的，我在吃饭，等会再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯我在吃饭待会打给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在有事等会回复你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在忙，晚点电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在上班，下午打过来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯现在接电话不方便之后回你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开会，过会再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车不方便接听10分钟后联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开会，开完会联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯，现在忙，等会回电给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
是，我在高速上，现在不能接电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我正在开车待会回电给你。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯嗯在和客户谈工作有时间在打给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
上厕所去了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在上班下班再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
工作不能用手机，稍后联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开会稍后联系。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我是，现在不方便接电话，晚点再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在上班，等会联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在山里没信号,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我晚上处理跟你说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等我下班的,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
刚上班,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在忙，稍后联系吧。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开会待会再联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等我想想，之后给你回复,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在学习,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
月底联系我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
十五号联系我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开会，稍后联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不用，你在**天和我联系就可以了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等我30分钟,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
明天联系我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等我5分钟,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
月底在跟我联系吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
过会联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在有事，过两天再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
家里有事,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
再联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等12分钟,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等一下哈,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
到时联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下个月联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
空了说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下周在确定,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我一会看看我的APP,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在忙，没时间。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我等下,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
回头我联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
手机没电了，,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
过两天现在有事,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
五分钟,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不太好，再说吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等我18分钟,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
