label,split_text,classifier,new_label,comment,uncertain,name,criterion
0,你说还就还啊？找个漂亮的妹子来跟我说。,ConfirmLoan,109,,,sr,
1,你说什么？我欠钱？,ConfirmLoan,109,,,sr,
1,你说我欠钱，有什么证明呢？,ConfirmLoan,109,,,sr,
1,你说我欠钱了，你有证据吗,ConfirmLoan,109,,,sr,
1,你说我欠钱我就欠你钱啊，我还说中100万彩票呢,ConfirmLoan,109,,,sr,
1,你系统出bug了，弄清楚再说。,ConfirmLoan,109,,,sr,
1,你先把你欠我的5万还了再说。,ConfirmLoan,109,,,sr,
0,你也是可以呀,ConfirmLoan,109,,,sr,
1,你有病吧？,ConfirmLoan,109,,,sr,
1,你有没有搞错,ConfirmLoan,109,,,sr,
1,你有证据吗,ConfirmLoan,109,,,sr,
0,你又在开玩笑了，我像是有钱的人吗？,ConfirmLoan,109,,,sr,
1,你又在开玩笑了，我像是有钱的人吗？,ConfirmLoan,109,,,sr,
1,你再说一遍试试， 我借钱了？,ConfirmLoan,109,,,sr,
1,你怎么证明我欠你们钱？,ConfirmLoan,109,,,sr,
0,你知道我家在哪吧？自己去搬东西吧。,ConfirmLoan,109,,,sr,
1,我来电显示这是：疑似骗子电话,ConfirmLoan,109,,,zl,
0,我没网络,ConfirmLoan,109,,,zl,
0,不是已经还了吗,ConfirmLoan,112,,,sr,
1,没有欠过帐，那点钱早就还过了,ConfirmLoan,112,,,sr,
1,明明2个月前我就已经还清了,ConfirmLoan,112,,,sr,
1,欠的钱，早就换了，咋个还有欠款哦,ConfirmLoan,112,,,sr,
1,请仔细核对一下，我早就还清了这笔借款,ConfirmLoan,112,,,sr,
1,我不是还了吗，怎么又来问,ConfirmLoan,112,,,zl,
1,我都还了，你们不要再打了,ConfirmLoan,112,,,zl,
1,我还欠钱吗？,ConfirmLoan,112,,,zl,
0,我还欠钱吗？我以为我还了啊,ConfirmLoan,112,,,zl,
1,我借过钱。但是已经还了,ConfirmLoan,112,,,zl,
0,我上周就已经还了啊，难道你们没收到啊，你们再去查一下系统记录呢？,ConfirmLoan,112,,,zl,
1,我早就还清了，好不好,ConfirmLoan,112,,,zl,
1,我早就还完了啊，你们搞错了,ConfirmLoan,112,,,zl,
1,我早就还完了啊，怎么还打电话,ConfirmLoan,112,,,zl,
0,已经还了，提示正在交易中,ConfirmLoan,112,,,zl,
1,怎么会没还呢？我之前明明还了，你们系统有问题吧，你们自己去查清楚！,ConfirmLoan,112,,,zl,
0,俺娘把钱借去了,ConfirmLoan,0,,,sr,
0,搬砖没钱,ConfirmLoan,0,,,sr,
0,别人钱我钱，正在要钱,ConfirmLoan,0,,,sr,
0,朋友生病了,ConfirmLoan,0,,,sr,
1,如果借了，一定会还的。问题是我没有借呀。,ConfirmLoan,1,,,zl,
0,爱干啥干啥,ConfirmLoan,0,,1,sr,
1,报警了,ConfirmLoan,0,,1,sr,
1,别有事没事打电话,ConfirmLoan,0,,1,sr,
0,贷款我不要,ConfirmLoan,0,语义不通,1,sr,
0,都是假象,ConfirmLoan,0,？,1,sr,
1,给老子滚，别再打来了,ConfirmLoan,0,,1,sr,
1,管你毛事！,ConfirmLoan,0,,1,sr,
1,管你屁事,ConfirmLoan,0,,1,sr,
1,管你求事,ConfirmLoan,0,,1,sr,
1,管你啥事,ConfirmLoan,0,,1,sr,
1,可能啊,ConfirmLoan,0,语义不通,1,sr,
0,了解,ConfirmLoan,0,语义不通,1,sr,
1,没这个人。,ConfirmLoan,0,,1,sr,
0,你的利息不对,ConfirmLoan,0,？,1,sr,
1,你的信息是不是有误啊，我刚借的钱,ConfirmLoan,1,？,1,sr,
1,你个骗子,ConfirmLoan,0,,1,sr,
1,你们去找他，他接的,ConfirmLoan,1,,1,sr,
1,你们说的是王二狗吧，我是他哥，你找错人了,ConfirmLoan,1,,1,sr,
0,你要是还要这么高,ConfirmLoan,0,语义不明,1,sr,
1,请报上你的大名，让警察跟你说。,ConfirmLoan,0,,1,sr,
1,什么？我借钱了吗？,ConfirmLoan,1,,1,zl,
0,是否风流偏偏要都化乌有,ConfirmLoan,0,,1,zl,
0,手机掉了,ConfirmLoan,0,,1,zl,
0,手机坏了,ConfirmLoan,0,,1,zl,
0,手机烂了,ConfirmLoan,0,,1,zl,
0,手机有点坏了,ConfirmLoan,0,,1,zl,
1,我不确定,ConfirmLoan,0,,1,zl,
0,我不确定,ConfirmLoan,0,,1,zl,
1,我不认识，你打错了,ConfirmLoan,1,节点不符,1,zl,
1,我不是，我没有，你别乱说,ConfirmLoan,1,节点不符,1,zl,
0,我不知道该说什么好,ConfirmLoan,0,待确认,1,zl,
1,我的身份证办的,ConfirmLoan,0,,1,zl,
0,我的账户被盗了,ConfirmLoan,1,,1,zl,
1,我都已经说了不认识了,ConfirmLoan,0,节点不符,1,zl,
0,我感冒了,ConfirmLoan,0,,1,zl,
1,我刚买的,ConfirmLoan,0,,1,zl,
1,我还说些啥呢,ConfirmLoan,0,？,1,zl,
1,我好像没借过钱吧,ConfirmLoan,1,,1,zl,
1,我记得我借了5万啊，想不想要？死骗子。,ConfirmLoan,1,,1,zl,
1,我没用身份证办理,ConfirmLoan,1,,1,zl,
1,我没有义务告知你,ConfirmLoan,0,,1,zl,
1,我怕你是骗子哦,ConfirmLoan,0,,1,zl,
1,我朋友借的,ConfirmLoan,1,,1,zl,
1,我朋友借我身份证办的，他已经跑路联系不到了,ConfirmLoan,1,,1,zl,
1,我什么借的,ConfirmLoan,0,,1,zl,
1,我是别个帮我办的,ConfirmLoan,0,,1,zl,
0,我是别个帮我借的,ConfirmLoan,0,,1,zl,
1,我是别个帮我借的,ConfirmLoan,0,,1,zl,
0,我怎么知道,ConfirmLoan,0,,1,zl,
0,吓尿了,ConfirmLoan,0,,1,zl,
0,吓死恩,ConfirmLoan,0,,1,zl,
0,晓得,ConfirmLoan,0,节点不符,1,zl,
0,兄弟，你太天真了,ConfirmLoan,0,,1,zl,
0,需要承担什么责任么,ConfirmLoan,0,,1,zl,
1,真的吗？,ConfirmLoan,0,,1,zl,
0,知了,ConfirmLoan,0,节点不符,1,zl,
