split_text,classifier,label
你是不是没搞清楚，我咋可能借钱，我钱多的是,ConfirmLoan,1
你是不是弄错了,ConfirmLoan,1
"你是不是有病呀。啊，啥,不欠钱。",ConfirmLoan,1
你是不是找错人了,ConfirmLoan,1
你是不是找错人了，我不记得我有跟你们贷款过啊，请你在核实一下呢,ConfirmLoan,1
你是不是找错人了，我从来没借过,ConfirmLoan,1
你是不是找错人喽，之前也有人打过电话，但那不是我啊,ConfirmLoan,1
你是哪位，我好像没和你们借过钱吧,ConfirmLoan,1
你是骗子吧，没借过钱,ConfirmLoan,1
你是骗子吧，我什么时候有借款2万,ConfirmLoan,1
你是骗子吧，我怎么不记得了,ConfirmLoan,1
你谁啊？没借钱,ConfirmLoan,1
你谁啊？我不欠钱,ConfirmLoan,1
你谁啊？我没有借钱,ConfirmLoan,1
"你说的是哪一个XXX。哦，明白,别瞎说，我什么时候欠你们钱了。",ConfirmLoan,1
你说多少钱？那点钱老子也需要借？,ConfirmLoan,1
你说话小心点，哪个欠你们钱了,ConfirmLoan,1
你说哪个欠钱了？有种再说100次。,ConfirmLoan,1
你说啥子哎，我借你们钱?你怕是在开玩笑哦,ConfirmLoan,1
你说啥子呢？我好久借了钱的,ConfirmLoan,1
"你先说你是哪个。要得，我知道,不欠钱。",ConfirmLoan,1
"你先说有什么事。啊,这个是我朋友用我的身份证办的，和我没有关系。",ConfirmLoan,1
"你要请我看电影吗。哦，明白,别瞎说，我什么时候欠你们钱了。",ConfirmLoan,1
你一定打错了，我没有欠款,ConfirmLoan,1
你应该是找错人了吧,ConfirmLoan,1
你有病啊，说了，我没有借钱,ConfirmLoan,1
你有什么证据我欠你们钱,ConfirmLoan,1
"你又是谁, 啊，啥, 别瞎说，我什么时候欠你们钱了。",ConfirmLoan,1
"你又是谁。好好，我听到起在,不欠钱。",ConfirmLoan,1
你咋不说我欠你200万嘛，还欠你2万，劳资从没借过钱,ConfirmLoan,1
你仔细看看，你是不是找错人啦,ConfirmLoan,1
你在哪看到我借钱了？,ConfirmLoan,1
你怎么不说你欠我钱啊？,ConfirmLoan,1
你找错了吧,ConfirmLoan,1
你找错人 了,ConfirmLoan,1
你找错人，你看我像没钱的人吗,ConfirmLoan,1
你找错人咯，我没借钱,ConfirmLoan,1
你找错人了,ConfirmLoan,1
你找错人了,ConfirmLoan,1
你找错人了,ConfirmLoan,1
你找错人了,ConfirmLoan,1
你找错人了，没意思,ConfirmLoan,1
你找错人了吧,ConfirmLoan,1
你找错人了吧，哪个欠你钱了,ConfirmLoan,1
你找错人了哈,ConfirmLoan,1
你找错人了没意思,ConfirmLoan,1
你找错人了呢,ConfirmLoan,1
你找错人了者,ConfirmLoan,1
你找对人没哦,ConfirmLoan,1
你这个公司怕是骗子哦,ConfirmLoan,1
你这个骗术已经过时了，我从没借款2万,ConfirmLoan,1
你这个骗子，我没借钱,ConfirmLoan,1
你知不知道我是谁，我是马云的司机，家产上千万会跟你贷款这点钱么？,ConfirmLoan,1
您打错了吧？没这个人呢,ConfirmLoan,1
您打错了吧？我从来没有欠人钱,ConfirmLoan,1
您打错了吧？找到这里了，有病,ConfirmLoan,1
您打错了吧？这是信贷公司,ConfirmLoan,1
爬哦，瓜娃子嗦，哪个欠你钱,ConfirmLoan,1
爬爬爬，关我锤子事,ConfirmLoan,1
朋友借的,ConfirmLoan,1
朋友借我的，不是我借的,ConfirmLoan,1
骗子,ConfirmLoan,1
骗子，不要再打给我了，我没借钱,ConfirmLoan,1
骗子，我已经报警了,ConfirmLoan,1
其他人的,ConfirmLoan,1
前段时间身份证掉了，是不是哪个拿我的身份证办的贷款哦？,ConfirmLoan,1
钱是我孙借的，要还钱你们去找他，不要再来找我了，我只是给他用了下身份证。,ConfirmLoan,1
欠款？不可能,ConfirmLoan,1
欠你大爷哦，劳资从来都不借钱,ConfirmLoan,1
欠什么钱,ConfirmLoan,1
欠什么钱，不是我，你找的是不是另一个人啊,ConfirmLoan,1
欠债还钱天经地义，可惜不是我。,ConfirmLoan,1
去找别人吧，我不是你们要找的人,ConfirmLoan,1
去找老李，他借的钱,ConfirmLoan,1
人是我，但我没有欠钱，告诉你们的同事不要再打过来了,ConfirmLoan,1
如果借了，一定会还的。问题是我没有借呀。,ConfirmLoan,1
啥玩意儿，谁欠谁钱？,ConfirmLoan,1
啥玩意儿？ 我欠钱？我什么时候欠的钱？,ConfirmLoan,1
啥子，我什么时候借你们钱了,ConfirmLoan,1
啥子飞机哦，搞混了吧，你们是要找我弟娃儿哇？,ConfirmLoan,1
啥子哦，你有没搞错,ConfirmLoan,1
啥子哦？你有没有搞错,ConfirmLoan,1
啥子钱哦,ConfirmLoan,1
傻逼，不是我借的,ConfirmLoan,1
什么，我怎么可能借钱？,ConfirmLoan,1
什么？我借钱了吗？,ConfirmLoan,1
什么2万，有没有搞错,ConfirmLoan,1
什么2万3？,ConfirmLoan,1
什么2万元，没有的事,ConfirmLoan,1
什么公司？我没借钱,ConfirmLoan,1
什么鬼？我没借钱啊？,ConfirmLoan,1
什么叫我当时，我是谁？你们怎么证明是我借的钱？开玩笑吧，随便打个电话就想从我这里拿钱，你二大爷也没这么好说话吧。,ConfirmLoan,1
什么钱，不晓得,ConfirmLoan,1
什么钱？,ConfirmLoan,1
什么钱？我没欠谁钱,ConfirmLoan,1
什么情况，谁说我借你钱了,ConfirmLoan,1
什么时候的事？我都不知道这件事啊,ConfirmLoan,1
什么时候的事情，记不得了呢,ConfirmLoan,1
神经吧，我从来都没贷款过，就凭空出来2万多的贷款,ConfirmLoan,1
神经病，老子什么时候欠钱了？,ConfirmLoan,1
是别人借的，不是我,ConfirmLoan,1
是别人用我的身份证借的,ConfirmLoan,1
是不是别个拿我的身份信息私自去办理的哦，我没有借过钱,ConfirmLoan,1
"是不是和你有关系吗, 还有没有更低的方案, 不欠钱。",ConfirmLoan,1
"是不是和你有关系吗, 哦，明白, 这个是我朋友用我的身份证办的，和我没有关系。",ConfirmLoan,1
"是不是那个在敲代码的？。行，知道了,不欠钱。",ConfirmLoan,1
是我弟弟借的，我没借,ConfirmLoan,1
是我朋友借的,ConfirmLoan,1
谁借的钱，你们心里没点b数吗？找我？我看你们是活腻歪了。,ConfirmLoan,1
谁欠你的啊,ConfirmLoan,1
谁欠钱啊，你找抽,ConfirmLoan,1
谁说我欠你们钱了?,ConfirmLoan,1
谁他妈欠你钱了，你谁啊,ConfirmLoan,1
说了不欠怎么总打电话,ConfirmLoan,1
说了一万遍了，我不欠你钱,ConfirmLoan,1
死骗子，滚开,ConfirmLoan,1
死骗子，哪来的？,ConfirmLoan,1
他是我朋友，冒用身份信息,ConfirmLoan,1
天啦，我怎么可能借钱，这就是天方夜谭啊，让我的管家来和你们谈。,ConfirmLoan,1
听都没听过，你才借钱不还呢！,ConfirmLoan,1
我不差人钱,ConfirmLoan,1
我不承认,ConfirmLoan,1
我不承认这个钱,ConfirmLoan,1
我不会借钱的,ConfirmLoan,1
我不记得我什么时候有借钱,ConfirmLoan,1
我不记得有这事么,ConfirmLoan,1
我不可能借了钱,ConfirmLoan,1
我不欠你们钱,ConfirmLoan,1
我不欠你们钱，肯定搞错了,ConfirmLoan,1
我不欠你钱,ConfirmLoan,1
我不欠钱,ConfirmLoan,1
我不欠钱，请核实清楚在打,ConfirmLoan,1
我不欠钱，再打我就告你骚扰,ConfirmLoan,1
我不欠钱阿,ConfirmLoan,1
我不欠钱啊,ConfirmLoan,1
我不欠钱唉,ConfirmLoan,1
我不欠钱嗯,ConfirmLoan,1
我不欠钱哈哈哈,ConfirmLoan,1
我不欠钱啦,ConfirmLoan,1
我不欠任何钱,ConfirmLoan,1
我不欠谁的,ConfirmLoan,1
我不认识，你打错了,ConfirmLoan,1
我不是，我没有,ConfirmLoan,1
我不是，我没有,ConfirmLoan,1
我不是，我没有，你别乱说,ConfirmLoan,1
"我不想说话，不要烦我。啦,别瞎说，我什么时候欠你们钱了。",ConfirmLoan,1
"我不想说话，不要烦我。哦，晓得了,这个是我朋友用我的身份证办的，和我没有关系。",ConfirmLoan,1
我不知道,ConfirmLoan,1
我不知道,ConfirmLoan,1
我不知道，你们找错人了,ConfirmLoan,1
我不知道，我没有啊,ConfirmLoan,1
我不知道呢～啥？,ConfirmLoan,1
我不知道你再说什么,ConfirmLoan,1
我不知道你在说什么,ConfirmLoan,1
我不知道有没哦,ConfirmLoan,1
我才不欠你们钱，神经病吧,ConfirmLoan,1
我艹，好久欠你钱了,ConfirmLoan,1
我从不欠钱的,ConfirmLoan,1
我从来都不借钱，这个欠款是咋个回事？,ConfirmLoan,1
我从没借过钱，你找错人了吧,ConfirmLoan,1
我从没有借过好不好,ConfirmLoan,1
我从没有在哪里借款2万哦,ConfirmLoan,1
我的身份证被盗了，不法分子盗用我身份证到处借钱，不是我借的，,ConfirmLoan,1
我的身份证被盗了，不法分子盗用我身份证到处借钱，不是我借的，跟我没关系,ConfirmLoan,1
我的身份证被盗了，不法分子盗用我身份证到处借钱，不是我借的，跟我没关系，要钱找法院去,ConfirmLoan,1
我的身份证被盗了，不是我借的，,ConfirmLoan,1
我的身份证被盗了，不是我借的，跟我没关系,ConfirmLoan,1
我的身份证被盗了，不是我借的，跟我没关系，要钱找法院去,ConfirmLoan,1
我的身份证被偷了，不知道是哪个用我的身份证借的,ConfirmLoan,1
我的身份证前段时间弄丢了，我怀疑是别个拿我的身份证去借的款，我没有借过这笔钱,ConfirmLoan,1
我的信息被盗用了不是我本人借的,ConfirmLoan,1
我的信用卡被盗用是，身份信息泄露了，钱不是我借的,ConfirmLoan,1
我的信用卡被盗用是，身份信息泄露了，钱不是我借的，跟我没得半毛钱关系,ConfirmLoan,1
我的信用卡被盗用是，身份信息泄露了，钱不是我借的，跟我没得关系,ConfirmLoan,1
我的信用卡被盗用是，身份信息泄露了，已经报案，钱不是我借的,ConfirmLoan,1
我的账户被盗了,ConfirmLoan,1
我都不知道你们平台,ConfirmLoan,1
我都没得借钱的习惯，这个欠款是咋个来的？,ConfirmLoan,1
"我都已经说了不认识了。啊,不欠钱。",ConfirmLoan,1
我根本没有借钱，需要我们到派出所去说清楚吗？,ConfirmLoan,1
我好久借过你们钱的,ConfirmLoan,1
我好久欠了这家公司的钱哦，不可能,ConfirmLoan,1
我好久欠你钱哦，你想钱想疯了哇,ConfirmLoan,1
我好像没借过钱吧,ConfirmLoan,1
我和欠你们钱的人是不是重名了哦，你找错了,ConfirmLoan,1
我会找你们借钱嘛?开玩笑,ConfirmLoan,1
我记得我借了5万啊，想不想要？死骗子。,ConfirmLoan,1
我家有矿，我还借你们钱？,ConfirmLoan,1
我建议你们打电话给下一个欠款人，不要在我这里浪费时间了,ConfirmLoan,1
我建议你再确认下，不可能是我借的,ConfirmLoan,1
我借的我二叔的钱，没有借你们的钱,ConfirmLoan,1
我借都没借,ConfirmLoan,1
我借过吗,ConfirmLoan,1
我借你妹，天天催,ConfirmLoan,1
我借你什么钱哦！,ConfirmLoan,1
我借钱？不是吧,ConfirmLoan,1
我借钱了吗？,ConfirmLoan,1
我就没借过钱，你找错人了,ConfirmLoan,1
我开的是宝马，会差这点钱管你们贷款？请你搞搞清楚！,ConfirmLoan,1
我可没有欠那么多钱，你们不要胡说,ConfirmLoan,1
我没办过啊，我朋友借我身份证办的～和我没关系哈,ConfirmLoan,1
我没贷款，你们哪里找到我的电话的,ConfirmLoan,1
我没干过，别找我。,ConfirmLoan,1
我没给谁借过钱，也没有找别人借过钱,ConfirmLoan,1
我没借,ConfirmLoan,1
我没借啊,ConfirmLoan,1
我没借过,ConfirmLoan,1
我没借过啊,ConfirmLoan,1
我没借过你们的钱,ConfirmLoan,1
我没借过钱,ConfirmLoan,1
我没借过钱，是不是我身份证被盗用了,ConfirmLoan,1
我没借过钱啊,ConfirmLoan,1
我没借过钱哦，你们是不是找错人了啊,ConfirmLoan,1
我没借过钱也？你要负责帮我查一下子哦，这个事情有问题,ConfirmLoan,1
我没借你们钱,ConfirmLoan,1
我没借钱,ConfirmLoan,1
我没借钱,ConfirmLoan,1
我没借钱,ConfirmLoan,1
我没借钱,ConfirmLoan,1
我没借钱,ConfirmLoan,1
我没借钱，你搞错了吧,ConfirmLoan,1
我没借钱啊,ConfirmLoan,1
我没借钱哈,ConfirmLoan,1
我没欠你钱,ConfirmLoan,1
我没欠钱,ConfirmLoan,1
我没欠钱，你别瞎几把说,ConfirmLoan,1
我没欠钱，你莫再打过来了,ConfirmLoan,1
我没欠钱，你找错人了,ConfirmLoan,1
我没欠人钱,ConfirmLoan,1
我没用身份证办理,ConfirmLoan,1
我没有，你别瞎说,ConfirmLoan,1
我没有跟公司借哦，我是从朋友那边周转了一下。你们搞错了！,ConfirmLoan,1
我没有借,ConfirmLoan,1
我没有借，你不要骗我,ConfirmLoan,1
我没有借，你不要骗我,ConfirmLoan,1
我没有借过啊,ConfirmLoan,1
我没有借过钱,ConfirmLoan,1
我没有借过钱,ConfirmLoan,1
我没有借过钱，估计是别个拿我的身份证私自去办理的,ConfirmLoan,1
我没有借过钱那,ConfirmLoan,1
我没有借钱,ConfirmLoan,1
我没有借钱，你找错人了吧？,ConfirmLoan,1
我没有借钱啊,ConfirmLoan,1
我没有借这家公司的钱，你们搞错了,ConfirmLoan,1
我没有前这家公司的钱，你们是不是搞错了，有凭证没有？,ConfirmLoan,1
我没有前这家公司的钱，有凭证没有？,ConfirmLoan,1
我没找人借过钱哈,ConfirmLoan,1
我哪里差你们钱哦,ConfirmLoan,1
我哪是借他们的钱哦，他们是还钱给我的,ConfirmLoan,1
我能借钱吗,ConfirmLoan,1
我怕是别个拿我的身份证办的哦，我没借过钱！,ConfirmLoan,1
我朋友借的,ConfirmLoan,1
我朋友借的，不关我事,ConfirmLoan,1
我朋友借我身份证办的，他已经跑路联系不到了,ConfirmLoan,1
我平时都不借钱，咋个会欠钱嘛,ConfirmLoan,1
我欠什么都不会欠钱，不要再骗我了,ConfirmLoan,1
我人都不认识你，怎么会欠你钱,ConfirmLoan,1
"我认不到你说的那个人。方案给我发到微信嘛,不欠钱。",ConfirmLoan,1
"我认不到你说的那个人。呢,这个是我朋友用我的身份证办的，和我没有关系。",ConfirmLoan,1
我啥时候借钱了,ConfirmLoan,1
我啥时候借钱了，没意思,ConfirmLoan,1
我啥时候借钱了阿,ConfirmLoan,1
我啥时候借钱了哈,ConfirmLoan,1
我啥时候借钱了哈哈哈,ConfirmLoan,1
我啥时候找你们借钱了,ConfirmLoan,1
我身份证被别人冒用了，我怀疑是别个拿我的身份证去借的款，我没有借过这笔钱,ConfirmLoan,1
我身份证被冒用了，不关我的事,ConfirmLoan,1
我身份证掉了，不是我借的,ConfirmLoan,1
我身份证掉了几个月了，都还没有补办。是不是哪个街娃捡到了搞的事哦？,ConfirmLoan,1
我身份证丢了，别人假冒我借的，我已经报警了,ConfirmLoan,1
我身份证丢了，是别人用我身份证借的,ConfirmLoan,1
我什么时候结果钱，我怎么不知道,ConfirmLoan,1
我什么时候借过你钱啊,ConfirmLoan,1
我什么时候借了2万元,ConfirmLoan,1
我什么时候借了钱的？,ConfirmLoan,1
我什么时候借你们钱了,ConfirmLoan,1
我什么时候借你这么多钱哦？是不是搞错了？,ConfirmLoan,1
我是××先生，但是我没欠钱，是不是重名了啊，你说下身份证号我看对不对,ConfirmLoan,1
我是土豪，没贷过款,ConfirmLoan,1
"我现在忙得很。再说,别瞎说，我什么时候欠你们钱了。",ConfirmLoan,1
我像差钱的人吗？,ConfirmLoan,1
我信誉那么好，不欠钱,ConfirmLoan,1
我压根就没欠任何人钱，你瓜娃子不要来骗我,ConfirmLoan,1
我一毛钱都没有收到过，哪里借的钱？,ConfirmLoan,1
我一天到黑，大门不出，二门不迈，哪里可能出去借钱，你们是在开玩笑吧。,ConfirmLoan,1
我已经报警了,ConfirmLoan,1
我已经报警了，准备受死吧,ConfirmLoan,1
我有的是钱，还用借？,ConfirmLoan,1
我有借过钱吗,ConfirmLoan,1
我有钱，怎么会贷款,ConfirmLoan,1
我又没借,ConfirmLoan,1
我又没有欠过钱,ConfirmLoan,1
我咋个会欠款，我没借过钱？,ConfirmLoan,1
我咋个会欠款，我没借过钱？你要负责帮我查一下子哦,ConfirmLoan,1
我再说一遍，我没借钱,ConfirmLoan,1
我再说一遍，我没借钱，再打我就报警了,ConfirmLoan,1
我在忙，你找错人了,ConfirmLoan,1
我怎么不记得了,ConfirmLoan,1
我怎么会借钱,ConfirmLoan,1
我怎么可能借那么多,ConfirmLoan,1
我怎么可能借钱,ConfirmLoan,1
我这里不是你要找的人,ConfirmLoan,1
我这里是派出所，你们是不是放高利贷的哦？,ConfirmLoan,1
我这么穷，贷款都贷不起,ConfirmLoan,1
我这么有钱，怎么会借钱啦,ConfirmLoan,1
我这么有钱，怎么可能借钱？,ConfirmLoan,1
我这么有钱的人，会借你的钱，你一定是搞错了。,ConfirmLoan,1
我这一辈子最恨的就是欠钱，所以从来不借钱,ConfirmLoan,1
我真的没有跟你们借过钱啊,ConfirmLoan,1
我真的没有借过钱，你不要再打来了,ConfirmLoan,1
我真的没有借钱,ConfirmLoan,1
我证件之前丢了，我没有贷过。,ConfirmLoan,1
我之前身份证掉过，都很久没用过了,ConfirmLoan,1
我重来没借过哪个的钱,ConfirmLoan,1
我最近不缺钱，带啥子款？,ConfirmLoan,1
我做人有两条规矩，一不借人钱，二不给人借钱。所以我敢肯定你们是找错人了。,ConfirmLoan,1
吸血鬼，高利贷，哪个欠你们钱了？,ConfirmLoan,1
瞎扯,ConfirmLoan,1
瞎几把扯淡，我好久借了你们钱,ConfirmLoan,1
瞎说,ConfirmLoan,1
"先来一首五环之歌吧, 嗯嗯恩, 这个是我朋友用我的身份证办的，和我没有关系。",ConfirmLoan,1
应该是小王吧，他最近花钱都点多，不是我，你们搞错了。,ConfirmLoan,1
有没有搞错，谁欠你们钱了,ConfirmLoan,1
余七没还钱，你们打电话给我做什么？你们应该打给余七啊，要不要我给你们他的电话？,ConfirmLoan,1
再不济还是有些朋友可以借到2万多，没必要跟你们贷款吧，你们那么高的利息神经病才管你们贷款呢,ConfirmLoan,1
再次申明，我没有欠任何人或者公司钱，你们如果再敢乱说，我就去起诉你们毁谤，我哥是律师。不要再来惹我了。,ConfirmLoan,1
再打不报警告你们骚扰了，说了没欠钱,ConfirmLoan,1
在说一遍我没向你们借款，我的时间很宝贵的，你耽搁的起吗？,ConfirmLoan,1
怎么可能是我,ConfirmLoan,1
怎么证明我借了钱啦？,ConfirmLoan,1
找错饿了,ConfirmLoan,1
找错人了,ConfirmLoan,1
找错人了,ConfirmLoan,1
这不可能，你是来搞笑的吧,ConfirmLoan,1
这不是我办的贷款，不会有人冒充我名义吧？不会是被人骗了吧？你们需要什么材料办贷款呢？,ConfirmLoan,1
这不是我借的,ConfirmLoan,1
这不是我借的，你找借的人去,ConfirmLoan,1
这不是我借的钱,ConfirmLoan,1
"这电话有毒。你们看着办,别瞎说，我什么时候欠你们钱了。",ConfirmLoan,1
"这电话有毒。呀,这个是我朋友用我的身份证办的，和我没有关系。",ConfirmLoan,1
这个跟我没关系,ConfirmLoan,1
这个钱不是我借嘞，你们找借你钱的人要去,ConfirmLoan,1
这个钱的数目不对，我没借过,ConfirmLoan,1
这个是我朋友贷的，不是我，我不可能替他还啊,ConfirmLoan,1
这个是我朋友用我的身份证办的,ConfirmLoan,1
这个是我朋友用我的身份证办的，和我没有关系,ConfirmLoan,1
这个是我朋友用我的身份证办的，和我没有关系。,ConfirmLoan,1
这个是我朋友用我的身份证办的，没意思,ConfirmLoan,1
这个是我朋友用我的身份证办的哈,ConfirmLoan,1
这个是我朋友用我的身份证办的哈哈哈,ConfirmLoan,1
这个是我朋友用我的身份证办的了,ConfirmLoan,1
这个是我朋友用我的身份证办的呢,ConfirmLoan,1
这家公司不就是一家空壳公司嘛，我和它没得往来的,ConfirmLoan,1
这家公司和我以前有业务往来，他欠了我的钱，现在还钱给我，咋个成了我欠他的钱了哦,ConfirmLoan,1
这家公司和我以前有业务往来，他是欠我的钱，现在还钱给我，天经地义,ConfirmLoan,1
这就是一家骗子公司，我咋个会欠他们的钱哦,ConfirmLoan,1
这明显是不可能的,ConfirmLoan,1
这明显是不可能的,ConfirmLoan,1
这人不认识，请你核实信息后再打,ConfirmLoan,1
这是别人假冒我的身份办的，与我无关,ConfirmLoan,1
这是其他人用我身份证办的，你们找错人了,ConfirmLoan,1
这是我朋友用我的身份证办的，你找我朋友去,ConfirmLoan,1
真的么？你确定不是你们搞错对象了么？因为我从来不会去高利贷贷款，太恐怖了,ConfirmLoan,1
之前王五用我的身份办理过贷款，跟我没有关系,ConfirmLoan,1
只有别人借我钱，我从不借别人钱,ConfirmLoan,1
胡扯,ConfirmLoan,1
你逗我玩呢？,ConfirmLoan,1
胡说,ConfirmLoan,1
你是不是脑壳遭门夹了，乱说,ConfirmLoan,1
你放屁,ConfirmLoan,1
